feature	short-read	long-read
ENST00000010404.6	0.0	0.0
ENST00000011292.8	0.0	0.0
ENST00000011473.6	0.0	0.7882229718360252
ENST00000011619.6	3.059162640046159	5.2176512082966395
ENST00000011653.9	2.718546849166578	5.2244258703222215
ENST00000011684.11	0.0	0.0
ENST00000011691.6	0.6997674876149588	0.7795841589282323
ENST00000011700.10	0.0	0.0
ENST00000011898.10	2.3563987953101684	1.9823909155215567
ENST00000011989.11	0.011336761886072196	0.0
ENST00000012049.10	0.3009800065059085	0.0
ENST00000012134.7	0.6454314449422008	0.0
ENST00000012443.9	0.6851453823729863	3.4029949753792508
ENST00000013034.3	0.0	0.0
ENST00000013070.11	1.371559420175156	3.64453571220665
ENST00000013125.9	0.9326417619406818	1.8378048172366963
ENST00000013222.5	1.4939244728436254	1.6391353628064824
ENST00000013807.9	0.5652062305167407	1.7738870642441993
ENST00000014914.6	0.003390673865973656	0.08233335383485288
ENST00000014930.9	2.3164829111292953	3.059617451848185
ENST00000014935.7	0.42415997202598443	0.7897676392797249
ENST00000016171.6	2.14026429729888	4.162445067516863
ENST00000016913.8	0.0	0.0
ENST00000016946.8	0.0	0.0
ENST00000017003.7	1.3166416196956177	2.312677950994122
ENST00000019019.6	0.0	0.6634976485137712
ENST00000019103.8	0.0	0.0
ENST00000019317.8	0.08112416163087623	0.12233743132852025
ENST00000020673.6	0.04208395867125249	0.0
ENST00000020926.8	0.008286082361939293	0.10412325937077747
ENST00000020945.4	0.011695999235469613	0.0
ENST00000022615.9	3.5604639281520267	7.1846824253229356
ENST00000023064.9	0.0	0.0
ENST00000023897.10	0.0	0.0
ENST00000023939.8	2.8893376385405856	1.6849116234816437
ENST00000024061.7	0.6925253979990913	0.6276591290410758
ENST00000025008.10	2.38305256546481	4.147146788504046
ENST00000025301.4	1.530941191995021	3.181143429185182
ENST00000025399.10	0.19576207735271392	2.1650693840919213
ENST00000026218.9	0.27072387991822133	0.626012923826083
ENST00000027335.8	0.011830511318983742	0.0
ENST00000029410.10	0.8655134572752535	2.882499066102612
ENST00000031146.8	0.6873366557777575	0.20025825445913917
ENST00000033079.7	1.9057259669381226	1.1847163699787586
ENST00000034275.12	0.9883785757544086	3.2891464394888525
ENST00000035307.7	2.9366588549847688	4.335366628195241
ENST00000037243.7	6.448204884372163	6.954550076333666
ENST00000037502.11	0.0	0.0
ENST00000037869.8	0.720967466688069	4.430376408811864
ENST00000038176.8	1.8767805611848942	2.157376203331029
ENST00000039007.5	0.0	0.0
ENST00000039989.9	0.0	0.22929381676058258
ENST00000040584.6	0.0	0.0
ENST00000040663.8	1.1878032123354305	0.685420819287633
ENST00000040738.10	3.364196862501897	4.5340747415469576
ENST00000040877.2	0.661396634398305	1.5872651270581017
ENST00000042381.9	1.565603512000964	0.13022713734820016
ENST00000042931.1	0.0	0.0
ENST00000043402.8	0.021377384821958254	0.0
ENST00000044462.12	0.3837435470673443	4.719213017070112
ENST00000045083.6	0.0	0.0
ENST00000045347.11	0.0	0.0
ENST00000046087.7	0.0	0.0
ENST00000046640.9	0.5284623000138708	3.9255945529137395
ENST00000046794.10	4.007278041296594	7.5232115267836654
ENST00000052569.10	1.58695540905133	1.066822151709659
ENST00000052754.10	0.0	0.07919854180325055
ENST00000053243.6	0.36173804566402407	1.6641241700132017
ENST00000053468.4	1.3138605353273922	5.374903603036816
ENST00000053867.8	6.885046190557587	10.419480918151585
ENST00000054650.9	1.2697333720149981	3.0677361092693762
ENST00000054666.11	3.657777180464973	6.820057783709925
ENST00000054668.5	0.5249583106941359	0.9413812984796843
ENST00000054950.4	0.6029053068655925	2.035715746662692
ENST00000055077.8	2.5010186959394605	5.82061037862664
ENST00000055335.11	0.6577058509590223	0.7372947796159057
ENST00000055682.12	0.019980820381993798	0.0
ENST00000056217.10	0.14669953185580517	0.35845590412253575
ENST00000056233.4	0.21395316418119362	2.3308185205956047
ENST00000057513.8	0.08421397065717	0.40330153936924873
ENST00000060969.6	1.6278939478923757	1.731989100589126
ENST00000061240.7	0.0	0.0
ENST00000064571.3	0.0	0.0
ENST00000064724.8	0.0	0.0
ENST00000064778.8	0.28498903102718043	0.0
ENST00000064780.7	3.7595847427281694	4.74988771147179
ENST00000066544.8	2.0698069798753376	3.460996356205943
ENST00000070846.11	0.0	0.23545503563872747
ENST00000072516.7	2.4397127547236503	2.3075168329132385
ENST00000072644.7	2.867031773667245	6.010564179105385
ENST00000072869.9	1.0437777383324178	2.2029595904093835
ENST00000075120.12	6.813765892156506	0.1388236413211583
ENST00000075322.11	0.0	0.17025838577327876
ENST00000075430.11	1.5886117471471681	3.075450653639672
ENST00000075503.8	0.1979157024221077	0.8773500557406873
ENST00000078429.9	0.19183928811154946	0.7187837684586619
ENST00000078445.7	0.0	0.2008357673755362
ENST00000078527.9	0.0	0.0
ENST00000080059.12	3.1399348741241844	1.5493261356694827
ENST00000081029.8	1.2958893215525942	4.145384892623713
ENST00000083182.8	1.9348784037494235	4.664091166040333
ENST00000084795.9	0.0	0.0
ENST00000084798.9	0.1557233312777359	0.0
ENST00000085068.7	0.14984985198950024	0.0
ENST00000085079.11	2.4092632944124377	0.0
ENST00000085219.10	0.7563657741242773	1.530611651451275
ENST00000086933.3	0.0	0.0
ENST00000155093.8	0.7569250716111149	1.1580293228321106
ENST00000155674.9	0.0	0.29018491784583594
ENST00000155840.12	2.179197317570797	2.1625529418337432
ENST00000155926.9	1.23787877634209	1.9439363252543724
ENST00000156084.8	2.0479134965420887	1.5729337972410415
ENST00000156109.7	2.1759987682367257	4.697465979900215
ENST00000156471.10	1.368214068965995	3.348164136102382
ENST00000156499.7	0.0	0.0
ENST00000156626.12	0.0	0.0
ENST00000156825.5	0.152720799946824	0.09768225545214539
ENST00000157600.8	0.007910212033168986	0.06579700435968007
ENST00000157812.7	2.2818000139953276	5.089905122583974
ENST00000158009.6	0.0	0.0
ENST00000158166.5	0.690139928421728	1.174787336888497
ENST00000158526.9	0.4666887154755021	0.0
ENST00000158762.8	4.048656271047577	6.42070555321197
ENST00000158771.9	1.5551520680957822	5.15762087486764
ENST00000159060.3	0.0	0.0
ENST00000159087.7	0.18996115389450632	0.0
ENST00000159111.9	4.21018965403479	2.930151247836588
ENST00000159647.9	0.0	0.0
ENST00000160262.10	7.186962666212916	10.304333582509106
ENST00000160298.9	0.0046725279632810176	0.0
ENST00000160373.8	0.0	0.0
ENST00000160382.10	0.0	0.0
ENST00000160740.7	1.2716485773689223	0.17186140107264708
ENST00000160827.9	0.6077227917850168	4.069450497838117
ENST00000161006.8	0.020030619340670453	0.0
ENST00000161559.11	2.1679275706064045	3.8588654442616765
ENST00000161863.9	0.9373421320517923	1.6534347480353904
ENST00000162044.14	0.0	1.7672963043595837
ENST00000162330.10	0.0	0.0
ENST00000162391.8	2.3585011967616754	3.8017553778850997
ENST00000162749.7	5.674047631159268	8.703053426861871
ENST00000163416.7	2.0526673352363005	5.00070269183279
ENST00000164024.5	0.04205453277300878	0.04599366200810154
ENST00000164133.7	2.5242871357446286	5.180705118631296
ENST00000164139.4	1.1922124750823357	0.49018707230117864
ENST00000164227.10	3.9860176676133485	2.8016398191710414
ENST00000164247.5	1.0316161008631626	0.3464100504157601
ENST00000164305.10	1.521449308030318	4.72794195872524
ENST00000164640.8	0.0	0.1437656369347763
ENST00000165524.1	0.0	0.0
ENST00000165698.9	0.0	0.0
ENST00000166139.9	0.029741219287819108	0.5495991903116464
ENST00000166244.8	0.0	0.0
ENST00000166345.8	0.036054542705301604	1.7592206151068814
ENST00000166534.8	0.0	0.0
ENST00000167106.9	1.2331984441789436	2.0203933884500556
ENST00000167462.9	0.0	0.0
ENST00000167586.7	0.0	0.0
ENST00000167588.4	0.0	0.0
ENST00000168148.8	0.0	0.0
ENST00000168216.11	2.177270107908406	2.084588167378661
ENST00000168712.3	0.0	0.0
ENST00000168977.7	0.024738099375421603	0.0
ENST00000169293.10	0.0	0.0
ENST00000169298.8	2.169546003767698	1.0645276511001813
ENST00000169551.11	0.10994086413661573	2.5578570566416916
ENST00000170150.4	0.0	0.0
ENST00000170168.9	1.6915859759469778	0.4173551296445511
ENST00000170447.12	1.2013967378900923	4.958308964925571
ENST00000170564.7	0.644553131650882	3.3684442998738757
ENST00000170630.6	0.0	0.29716793405465075
ENST00000171111.10	1.4689591246497207	3.143485502671872
ENST00000171757.3	1.0418555418995714	2.838944104819569
ENST00000171887.8	0.0	0.0
ENST00000172229.8	0.24738921184835863	0.29496004556641486
ENST00000173229.7	0.012947621683873199	0.09027894735643195
ENST00000173527.6	1.311256638855914	5.399280180687822
ENST00000173898.12	0.028761498712739867	0.0
ENST00000174618.5	2.4444728040454557	2.627656094352486
ENST00000175091.5	5.6817668088125854	10.029843104159673
ENST00000175238.10	0.0	0.0
ENST00000175506.8	0.3305182449380402	0.2191802943548542
ENST00000175756.10	3.6832033837600107	4.9410333759844205
ENST00000176183.6	0.2786069055048852	0.0
ENST00000176195.4	0.015035056411199241	0.0
ENST00000176643.11	0.0	2.9412783721254683
ENST00000176763.10	4.98035727389418	6.451788057982498
ENST00000177648.13	2.909753138563135	2.851922703966453
ENST00000177694.2	2.2054578894926666	4.416353560928288
ENST00000177742.7	0.8636149968175518	1.0806972260710208
ENST00000178638.8	0.21847245070408758	0.5298029595693052
ENST00000178640.10	1.2804343556601139	2.047303504195552
ENST00000179259.6	1.3735630250894153	3.0691819397006306
ENST00000180166.6	0.0	0.0
ENST00000180173.10	0.01536054396868357	1.4541069159710576
ENST00000181383.10	0.0	0.7421416323860167
ENST00000181796.7	0.0	0.5947721021891521
ENST00000181839.10	1.4243889716659381	2.5025981858806503
ENST00000182290.9	0.0	1.9264219144701729
ENST00000182377.8	1.7729008109347075	1.7649668916910928
ENST00000182527.4	1.224436713843341	1.6754302578530949
ENST00000183605.10	0.0	0.0
ENST00000184183.8	0.0	0.30975827142463525
ENST00000184266.3	3.2429009216448965	0.6724561191374125
ENST00000184956.11	0.42242140004690587	1.3327795296328229
ENST00000185150.9	0.26028345066336667	4.5412010278349975
ENST00000185206.12	0.016269521534907284	0.09049982523699396
ENST00000186436.10	2.542691412367478	2.954057991186645
ENST00000187397.8	0.0	0.0
ENST00000187608.13	0.7532219916858242	0.37556663135509005
ENST00000187762.7	0.5344132662907884	0.5268380439123587
ENST00000187879.12	0.0	0.0
ENST00000187910.7	0.0	0.0
ENST00000188312.7	0.6739950451403591	4.363423631797006
ENST00000188376.9	2.1921843789161772	3.671794491738896
ENST00000188403.7	0.0	0.0
ENST00000188790.9	0.0	0.5161573917398018
ENST00000189444.11	0.0	1.1911703409642909
ENST00000189978.10	0.0	0.0
ENST00000190165.3	0.0	0.0
ENST00000190611.9	0.0	0.3265661097161111
ENST00000190983.5	0.0	0.0
ENST00000191018.9	3.794848454033813	7.498530155189752
ENST00000191063.8	0.0	0.0
ENST00000192314.7	0.016025566518019802	0.0
ENST00000192788.6	1.3542834507477912	1.8585054438098203
ENST00000193322.8	1.4950156057887984	1.30438604176382
ENST00000193391.8	0.43630471556199524	0.5023764331636908
ENST00000193403.11	5.362914306428645	8.758005761206967
ENST00000194097.8	4.298499302454934	0.8682339756236335
ENST00000194118.8	1.321444422441625	2.332203510784583
ENST00000194130.7	0.006691546768840927	1.0127703149259812
ENST00000194152.4	0.0	0.0
ENST00000194155.7	0.05685123443372795	0.0
ENST00000194214.10	0.6431718437935854	2.8494849200457772
ENST00000194530.8	6.0983628960718415	9.447975403919333
ENST00000194900.8	0.0	0.0
ENST00000195173.8	0.0	0.0
ENST00000195649.10	0.0	0.0
ENST00000196061.5	3.3932611861768835	6.367565456407439
ENST00000196169.7	0.02587927302325896	0.9231735263400876
ENST00000196371.10	0.9140906906612607	3.2402011992870934
ENST00000196482.4	1.4572980007367935	1.965846330756176
ENST00000196489.4	0.37897875885794224	1.6445139087648346
ENST00000196551.8	6.0987268102624625	0.0
ENST00000197268.13	0.5286503273889015	0.40948761043920257
ENST00000198536.7	5.795311618807104	8.52152507607724
ENST00000198767.11	0.8045228129892928	3.016625928421002
ENST00000198801.10	0.0	0.0
ENST00000198939.6	0.47681093241729783	0.0
ENST00000199280.4	0.0	0.0
ENST00000199320.9	0.3924405275031894	2.968488383275622
ENST00000199389.11	4.430993063776734	7.166596604494143
ENST00000199447.9	1.2754791249956925	3.20268836803251
ENST00000199448.9	0.9178533312012566	3.8757046832316497
ENST00000199706.13	1.8091637516202028	3.445212876841059
ENST00000199708.3	1.5334133399989902	0.7925297203714721
ENST00000199764.7	1.428340205164211	5.826112791159584
ENST00000199814.9	2.524252778831894	6.8850069359118296
ENST00000199936.9	0.0	0.0
ENST00000199940.10	0.2925226297070327	0.0
ENST00000200135.8	0.4479790228819857	2.733565848066083
ENST00000200181.8	0.04001146915407999	0.09161453914617568
ENST00000200453.6	4.154921533924032	7.478334322947563
ENST00000200457.9	1.2726126917962743	2.6959472809916627
ENST00000200557.11	0.0	0.0
ENST00000200639.9	3.9225743655052128	8.465494872297766
ENST00000200652.4	3.994064371022022	7.408366131468103
ENST00000200676.8	1.0974988822966105	3.8337495030952393
ENST00000200691.5	0.0	0.0
ENST00000201015.8	0.0	0.0
ENST00000201031.3	0.0	0.0
ENST00000201586.7	0.0	0.0
ENST00000201647.11	0.0	0.20222210989941056
ENST00000201961.6	0.13273607319833472	0.0
ENST00000201963.3	0.0	0.0
ENST00000201979.3	0.0	0.0
ENST00000202017.6	0.9353058521263458	3.3342942405519085
ENST00000202028.9	0.0	0.0
ENST00000202556.14	0.17924987653685462	0.0
ENST00000202625.7	0.0	0.0
ENST00000202677.12	4.760332950619246	4.971475314585842
ENST00000202773.14	5.58655189561474	6.027148432556628
ENST00000202816.5	0.0	0.31079845251497806
ENST00000202831.7	0.0	0.17623850657541354
ENST00000202834.12	3.0830676444347227	6.204206091331606
ENST00000202917.10	0.0	1.4108989690904505
ENST00000202967.4	0.03704901059088696	0.0
ENST00000203001.7	0.21433870634595262	2.523834411513665
ENST00000203166.10	0.3493811312987633	0.8516591043764808
ENST00000203407.6	3.4971483805780315	7.345624280210989
ENST00000203556.9	5.073561056063881	5.240872597719381
ENST00000203629.3	0.6709898536873036	2.4592634692892745
ENST00000203630.10	4.440635461147348	7.189098384339513
ENST00000203664.10	0.15192763852124813	0.5793616806599392
ENST00000204005.13	0.06297684944744092	0.0
ENST00000204517.11	0.5309536731118568	2.7481986471988127
ENST00000204549.9	1.210291600826982	2.273230007842529
ENST00000204566.7	4.223694998945608	7.996658277447228
ENST00000204604.6	0.0	0.0
ENST00000204637.6	0.0	0.0
ENST00000204679.9	0.7763516470145941	4.625418083322994
ENST00000204726.9	0.9326508318151095	0.0
ENST00000204801.12	0.0	0.0
ENST00000204961.5	0.6217935466039667	1.7401163153768533
ENST00000205061.9	0.0	2.245923661731811
ENST00000205135.8	0.0	0.0
ENST00000205143.4	0.0	0.0
ENST00000205194.5	0.19884739780266503	0.0
ENST00000205214.11	0.5302515673207013	0.7204308268004842
ENST00000205386.8	0.0	0.0
ENST00000205402.10	2.186445726584523	6.215923535027273
ENST00000205557.12	0.5202452167834855	0.6795499101812873
ENST00000205636.4	6.609899085620381	10.60133111255618
ENST00000205948.11	0.0	0.41062549050376784
ENST00000206020.8	1.7466649044415055	2.6746473039753575
ENST00000206249.8	0.018776585179183593	0.0
ENST00000206262.2	0.3098187946747624	0.06864742471565746
ENST00000206380.8	2.0461236168470425	0.0
ENST00000206423.8	0.020229797987548485	2.225482865366785
ENST00000206451.11	5.319157951258891	5.696907981678616
ENST00000206474.11	1.926715273254108	4.026982464651357
ENST00000206513.6	1.4016692364452927	2.704331516416766
ENST00000206542.9	0.9168175005862242	2.4592634692892745
ENST00000206595.11	0.7544086616860473	2.880568185210437
ENST00000206765.11	0.07747545239116911	0.35810926989103126
ENST00000207157.7	0.006148629448199164	0.0
ENST00000207457.8	0.0	0.0
ENST00000207549.9	4.912766827662152	6.254010210865247
ENST00000207870.8	0.0742916879313713	0.0
ENST00000209665.8	0.0	0.0
ENST00000209668.3	0.0	0.8460447420830168
ENST00000209718.8	0.0	7.119640039620271
ENST00000209728.9	0.2096317808803397	1.4297096861252907
ENST00000209873.9	1.0830213365894674	2.208083949236668
ENST00000209875.9	1.513381086491083	2.565957317262503
ENST00000209884.5	1.097524502005794	3.2293918074737595
ENST00000209929.10	0.0	0.0
ENST00000210060.12	2.0706860803491747	4.458134774448522
ENST00000210187.11	0.0	0.0
ENST00000210227.4	3.1358283695737947	2.8717801842988013
ENST00000210313.8	1.7141285584473303	4.548985545867947
ENST00000210444.6	2.085065637512589	5.133318069162416
ENST00000210633.4	0.0	0.0
ENST00000211076.5	0.0	0.0
ENST00000211122.4	0.0	0.0
ENST00000211287.9	2.873120617253837	2.2796923631780204
ENST00000211314.5	0.6192110895949718	1.902552146576402
ENST00000211379.9	0.0	2.7281264458201253
ENST00000211413.10	0.0	0.0
ENST00000211921.11	0.0	0.0
ENST00000211936.10	0.4692545939513034	1.7520788885014542
ENST00000211998.10	4.85044250494225	0.5774853866153938
ENST00000212015.11	1.5678408681001472	0.8852510395120629
ENST00000212355.9	1.1036661540987376	1.1894039420848082
ENST00000214869.7	1.224270000171405	3.286646099429193
ENST00000215057.7	0.40632223637242115	0.90300972452756
ENST00000215061.9	0.975928011722022	0.4307487880850593
ENST00000215071.9	0.0	1.6027290880027762
ENST00000215095.11	0.10477678241657247	0.0
ENST00000215115.5	2.0946610448025136	0.0
ENST00000215368.4	0.0	0.0
ENST00000215375.7	1.7889738032877882	0.8294371863827379
ENST00000215473.7	0.0	0.0
ENST00000215530.7	0.0	0.0
ENST00000215531.6	1.0197225496371112	0.0
ENST00000215539.4	0.04651201421820024	0.0
ENST00000215555.7	4.8818963225929295	5.077799414650749
ENST00000215565.3	1.5895425124501665	3.0400684743812074
ENST00000215567.10	3.090738789212938	3.6868695857968934
ENST00000215570.8	0.8899002523662917	1.627949962648029
ENST00000215574.9	4.216420252465526	3.787894830181006
ENST00000215582.8	0.0	0.0
ENST00000215631.9	4.181259298132731	7.731065012866604
ENST00000215637.8	0.06645433988399571	0.0
ENST00000215659.13	0.01598847032913422	0.2838139364510971
ENST00000215727.10	0.0	0.4339571933915031
ENST00000215730.12	2.6225937608839587	4.390086391260046
ENST00000215742.9	0.04460395064976797	0.0
ENST00000215743.8	0.07159793734099311	0.0
ENST00000215754.8	3.9873834480641865	0.7604270614543029
ENST00000215770.6	0.7654736426908053	0.7933007911492895
ENST00000215781.3	2.0475523480092366	3.5323961370520625
ENST00000215790.12	1.7171896764065926	4.5451285082924215
ENST00000215793.13	4.090294193081916	5.638995390154384
ENST00000215794.8	0.30645940818846934	2.8142220627477803
ENST00000215798.10	0.34836387642728495	0.0
ENST00000215812.9	0.0	0.46089036366688446
ENST00000215829.8	1.931439498990543	2.9640594064950716
ENST00000215832.11	5.337638777189128	7.385683193417285
ENST00000215838.8	1.9411164548602755	6.178330555148342
ENST00000215855.7	0.0	0.0
ENST00000215862.8	0.1314182734799009	0.23019440390741083
ENST00000215882.10	1.3969573550255325	0.0
ENST00000215885.4	0.0	0.0
ENST00000215886.6	0.49474123612985405	0.7212238978077311
ENST00000215904.7	0.4319095983510329	0.8225229559420323
ENST00000215906.6	0.3608283367020696	1.1774381957277715
ENST00000215909.10	2.3064769070457802	3.0567726962871324
ENST00000215912.10	3.4580724845196307	7.293695169933691
ENST00000215917.11	1.8814214743762425	2.41334846758343
ENST00000215919.3	0.8893325759669619	0.5468712531411873
ENST00000215941.9	0.6650807294806795	3.2787769708963994
ENST00000215956.10	1.3287353801440702	0.5268380439123587
ENST00000215957.10	0.9294645557692449	0.7281965545284901
ENST00000215980.10	0.41350743145621416	0.0
ENST00000216014.9	0.049747851266622053	0.7523803789224844
ENST00000216024.7	0.0	0.0
ENST00000216027.8	0.19717721138900363	1.0345805696044699
ENST00000216029.8	0.7087408067979372	1.5963822815754327
ENST00000216034.6	1.4503555956263599	3.1065275563611636
ENST00000216036.9	0.8056655679547745	1.5618349312782889
ENST00000216037.10	3.4035410994191797	7.536907234167808
ENST00000216038.6	1.8443944915416064	6.543538167628597
ENST00000216039.9	2.029432389300315	0.5098002087213673
ENST00000216044.10	3.5610754609262547	3.0025079279258264
ENST00000216061.9	0.6927592654121448	1.3053909925998726
ENST00000216068.9	1.858100385639003	3.1485178261426365
ENST00000216071.5	0.0	0.0
ENST00000216075.11	0.0	0.0
ENST00000216080.5	0.252173413202027	1.378363461963042
ENST00000216083.6	0.23803352722122742	0.16496515609063941
ENST00000216085.12	0.6414017523694786	2.2320580755268473
ENST00000216099.13	1.5620509071013389	1.1567810251620505
ENST00000216101.7	0.04961125287708678	0.0
ENST00000216106.6	0.3146315666684232	0.3597336796100609
ENST00000216115.3	1.1745521508541255	2.3404788096238667
ENST00000216117.9	4.167238126404251	4.6795365112974014
ENST00000216121.12	1.3976020108357818	4.049135671113958
ENST00000216122.9	1.483171885338633	4.423357111115714
ENST00000216124.10	1.7663814447098354	3.636075741050566
ENST00000216127.5	0.0	0.0
ENST00000216129.7	1.7802164363249986	2.617605046475284
ENST00000216133.10	3.506457355720002	4.604024814986971
ENST00000216139.10	0.01813135074031585	0.0
ENST00000216144.4	0.04463332459531096	0.1582633392482346
ENST00000216146.9	6.730927012802037	8.40105588672907
ENST00000216155.11	0.0	0.0
ENST00000216160.11	1.1127474990690884	2.6317010317941456
ENST00000216177.9	0.0	0.20437363311439982
ENST00000216180.8	0.21713143056497625	0.0
ENST00000216181.11	6.765037806161771	7.187802193116346
ENST00000216185.7	2.745995381608926	4.467381678609067
ENST00000216187.10	0.0	0.0
ENST00000216190.13	3.6138458527680752	7.489271875023883
ENST00000216194.11	0.0	0.0
ENST00000216200.9	0.0	0.0
ENST00000216211.9	0.0	0.0
ENST00000216214.7	0.0	0.0
ENST00000216218.8	3.4248605641494367	6.7023406724864945
ENST00000216223.10	2.226798272792396	0.46810989982876766
ENST00000216225.9	3.0921884907582484	2.928542204326748
ENST00000216237.10	0.7939932377757374	3.5740192563801125
ENST00000216241.14	0.10580008504832289	0.384686442048864
ENST00000216252.4	2.5805516978737453	5.73139607227775
ENST00000216254.9	1.6141665818809294	5.108894659186171
ENST00000216259.8	1.6286117057052694	3.082299797770419
ENST00000216264.13	2.9013741610857755	4.124926762320063
ENST00000216267.12	1.399141008870216	0.0
ENST00000216268.6	0.86103666830759	0.0
ENST00000216271.10	1.1389422223433339	1.6360793382774197
ENST00000216274.10	2.382552717854156	3.949951526926149
ENST00000216277.13	4.270702728077518	6.868361559351943
ENST00000216281.13	4.145495517434162	3.192669671174803
ENST00000216286.10	0.05046129793727009	0.21256809380600486
ENST00000216288.11	1.544956645691374	3.488628245277402
ENST00000216294.5	0.48667318935518883	2.6363703358213275
ENST00000216297.7	2.047066486799548	4.454688116942252
ENST00000216327.10	0.22648756742075174	0.0
ENST00000216330.7	0.0	0.9397381076984264
ENST00000216336.3	1.0709051708857817	0.8842853194794806
ENST00000216338.9	2.3125048652032225	3.0037351671687436
ENST00000216341.9	3.7914644486890876	4.846288505927059
ENST00000216350.12	0.0	0.0
ENST00000216361.9	0.0	0.0
ENST00000216366.9	0.1757021526304212	0.2510173404989742
ENST00000216367.10	0.5618119636214207	0.29685088273781507
ENST00000216373.10	4.785341246388129	5.4624045054795225
ENST00000216378.2	0.0892649143673827	0.23264847848235967
ENST00000216392.8	6.535543933998192	8.243992487820037
ENST00000216410.8	0.47329233695733264	1.2013252168699453
ENST00000216416.9	1.0980266912726346	3.7005189532159024
ENST00000216420.12	1.0588768382770821	4.100612303686588
ENST00000216442.12	3.1027486538586726	7.09657674398749
ENST00000216445.8	0.09894500948334917	0.0
ENST00000216446.9	1.2230338658118687	4.073843107194419
ENST00000216452.9	1.164234705434148	5.075583158836601
ENST00000216455.9	2.0592389712168346	3.5265662803509823
ENST00000216465.10	0.7233156527746775	0.983890709035671
ENST00000216468.8	3.357791120301138	5.132088143608963
ENST00000216471.5	0.29528456667700714	0.47365808916815244
ENST00000216479.8	2.8101619411506857	5.623019960343358
ENST00000216484.7	4.636977319989814	4.746183810386406
ENST00000216487.12	4.126386972736155	2.1738626686952705
ENST00000216489.8	0.7452820861810704	3.8916814535194812
ENST00000216492.10	0.0966666685801791	0.0
ENST00000216500.9	0.21426284973922466	5.721743020331201
ENST00000216513.5	1.0387564328362822	0.0
ENST00000216517.10	0.428160618894167	0.0
ENST00000216540.5	0.013329329210727898	1.5513127340353712
ENST00000216554.8	2.2594192351842985	4.859315070026275
ENST00000216568.11	0.0	0.0
ENST00000216602.10	0.3171408006963026	0.817568413593688
ENST00000216629.11	0.0	0.0
ENST00000216639.8	0.0	4.6133429351211666
ENST00000216714.8	2.1194557843058086	3.94167604419129
ENST00000216727.9	3.1124692830743537	1.1894678331358566
