feature	short-read	long-read
ENSG00000026036.23	0.879227402214872	0.34353289782525687
ENSG00000026103.25	4.359077920594872	6.3628033112574425
ENSG00000026297.17	6.443588650825468	8.832966528757547
ENSG00000026508.21	6.366183568962387	8.463234640389665
ENSG00000026559.14	0.25573033754288266	0.23461045358582341
ENSG00000026652.15	2.2211581831769776	1.9311626097556023
ENSG00000026751.17	2.93672141268928	3.6867839959115485
ENSG00000026950.17	6.838077441598715	7.001451635045851
ENSG00000027001.10	0.8742469257706098	2.3843485408715974
ENSG00000027075.18	3.770747238148124	5.765875145103354
ENSG00000027644.5	0.0180957333719324	0.0
ENSG00000027697.16	8.229280855952029	11.993219505460887
ENSG00000027847.14	2.2161381980231116	2.882499066102612
ENSG00000027869.13	2.7459052711613126	2.7372056386498627
ENSG00000028116.18	2.834765007468116	5.754591345252525
ENSG00000028137.19	8.445600217038336	7.916696740155975
ENSG00000028203.19	1.706078720985528	3.4840743108405525
ENSG00000028277.22	2.96425185986083	3.1902420499849566
ENSG00000028310.18	2.731736965063733	2.2334215010768053
ENSG00000028528.15	4.747479028825499	6.697583366458475
ENSG00000028839.10	3.0600470376998636	5.413926049554109
ENSG00000029153.15	0.2133547479526079	0.0
ENSG00000029363.17	4.697935024158926	5.260842286857011
ENSG00000029364.12	4.064540326020119	4.081359655274561
ENSG00000029534.22	4.984991890872445	5.102042377315324
ENSG00000029559.7	0.0	0.0
ENSG00000029639.11	1.7531620761863298	5.244021943681701
ENSG00000029725.17	3.4792168482937536	4.27240651268381
ENSG00000029993.15	0.43527014247641793	2.886152107580919
ENSG00000030066.14	2.7014252970103527	4.334009566500873
ENSG00000030110.14	3.7745448246028346	5.315910198755345
ENSG00000030304.15	0.0	0.0
ENSG00000030419.17	2.6933676340185375	2.698567883768729
ENSG00000030582.19	8.447784337892537	10.437442834375275
ENSG00000031003.11	4.305226225140771	4.502489605140849
ENSG00000031081.11	1.9565470110169783	1.0273954243477017
ENSG00000031691.7	1.1661485375951137	1.584128863080342
ENSG00000031698.13	3.8912671319974983	7.565615011426968
ENSG00000031823.14	3.9617081466316835	5.25895242184818
ENSG00000032219.19	4.673317330616131	7.0655611535829745
ENSG00000032389.13	1.6783130855291726	3.8030097890632466
ENSG00000032444.17	5.328135837547719	3.8897213688536616
ENSG00000032742.18	1.62450287431923	4.565267596932928
ENSG00000033011.14	1.473582244767767	3.3653939742415186
ENSG00000033030.16	2.7235426163820224	3.511363033974071
ENSG00000033050.9	2.3676911630463655	3.542867691788239
ENSG00000033100.17	4.954524416388148	4.51581751955841
ENSG00000033122.21	0.00942887249660565	2.655787777240437
ENSG00000033170.17	1.814298980923232	2.5891872525068633
ENSG00000033178.13	3.0600470376998636	4.639965076862967
ENSG00000033327.13	7.317336895162297	6.692269924821835
ENSG00000033627.18	4.5462119886006	4.901202729685892
ENSG00000033800.14	5.512986251030891	8.241045748671281
ENSG00000033867.18	2.8956074166348666	2.6192045149477163
ENSG00000034053.15	2.8799529242466786	4.098718684514242
ENSG00000034152.20	7.585763132065191	8.147086278115886
ENSG00000034239.11	0.0985933822086823	0.2433315190745727
ENSG00000034510.6	9.42352885060711	5.919680620305738
ENSG00000034533.12	2.8832069106567255	4.635187589802954
ENSG00000034677.13	5.43446356754168	6.217904630906316
ENSG00000034693.15	1.2750893145408906	2.1288077561453944
ENSG00000034713.8	6.214684693234994	7.0756907328102
ENSG00000034971.17	0.0	0.0
ENSG00000035115.22	0.9910978525170252	3.8027258298805635
ENSG00000035141.10	1.8106668430459596	4.676325412829715
ENSG00000035403.18	7.06879876034838	4.8031822873918815
ENSG00000035499.13	0.3300259674018241	1.8291290469878791
ENSG00000035664.11	4.477373604405631	4.524494827174809
ENSG00000035681.10	3.7009668713690176	6.926217301256507
ENSG00000035687.10	3.617445660322891	5.73734543281388
ENSG00000035720.8	1.1114780779197613	2.3111019881622474
ENSG00000035862.13	7.108388920712454	2.470255717150502
